ID	Name	Length	G2B2_1	G2B2_2	G2B2_3	I47F_1	I47F_2	I47F_3	logFC	logCPM	PValue	FDR
ENSG00000167261	DPEP2	3534	0.203307372	0	0.052598135	1.100680018	0.976087878	0.933613567	3.512761695	-1.21022587	1.31E-09	1.19E-08
ENSG00000225849	MKRN7P	1222	0	0	0	0.052413334	0.057416934	0.124481809	3.508163965	-1.150869993	0.145809684	0.236675283
ENSG00000172824	CES4A	3512	0.067769124	0.129651373	0.052598135	0.733786679	0.976087878	1.307058993	3.498987699	-1.057787356	1.17E-08	9.36E-08
ENSG00000151136	BTBD11	9558	0.067769124	0.064825686	0.052598135	0.681373344	0.689003208	0.933613567	3.496444267	-0.935085264	3.02E-06	1.64E-05
ENSG00000225792	AC004540.4	1115	1.490920731	1.231688042	1.314953377	13.83712022	17.11024633	14.68885345	3.494212862	3.675949233	4.38E-50	4.94E-48
ENSG00000113805	CNTN3	5203	0.067769124	0	0.052598135	0.419306673	0.918670944	0.248963618	3.489585292	-0.448367304	9.78E-06	4.90E-05
ENSG00000178031	ADAMTSL1	13335	2.77853409	2.91715589	3.261084376	35.32658724	33.99082492	31.80510217	3.488534025	3.343393181	4.70E-65	8.23E-63
ENSG00000272944	CTD-2308L22.1	1948	0	0.064825686	0.052598135	0.733786679	0.344501604	0.497927235	3.487624623	-0.748802939	6.66E-06	3.43E-05
ENSG00000004468	CD38	7102	12.13067322	9.594201594	14.51708529	140.3104956	134.814961	132.3241628	3.486495696	5.990715375	3.83E-68	7.04E-66
ENSG00000160179	ABCG1	5992	0.81322949	0.90755961	1.367551512	11.21645351	11.6556376	12.51042179	3.484599639	1.959611008	3.46E-33	1.92E-31
ENSG00000189056	RELN	13696	3.523994455	2.852330204	3.839663862	36.32244059	37.55067483	40.20762427	3.475609932	3.804888433	1.14E-24	3.95E-23
ENSG00000106018	VIPR2	5541	0.067769124	0.064825686	0.157794405	1.153093352	1.607674152	0.809131758	3.468018952	-0.947769865	7.50E-10	7.01E-09
ENSG00000153956	CACNA2D1	9373	0.203307372	0.777908237	0.578579486	6.027533431	5.856527267	5.290476877	3.430763521	1.841893758	8.15E-12	9.80E-11
ENSG00000118160	SLC8A2	5917	0.474383869	0.259302746	0.525981351	4.979266747	4.191436181	4.668067833	3.415597172	1.109710176	1.28E-28	5.67E-27
ENSG00000145242	EPHA5	10639	1.219844234	1.037210983	0.788972026	11.16404018	10.04796345	11.01664009	3.414195212	2.084579644	2.93E-41	2.31E-39
ENSG00000178602	OTOS	637	0.135538248	0.129651373	0.525981351	2.777906712	3.272765237	3.174286126	3.409819783	1.061125028	1.82E-20	4.71E-19
ENSG00000157227	MMP14	4772	15.31582206	16.14159592	18.09375847	172.4922828	173.8010592	175.7060732	3.393989429	6.582826675	1.12E-109	5.87E-107
ENSG00000152910	CNTNAP4	5767	0	0.129651373	0	0.419306673	0.689003208	0.373445427	3.3830624	-1.030290865	2.24E-05	0.000104166
ENSG00000107105	ELAVL2	7905	1.016536862	1.490990788	0.631177621	10.95438684	9.703461844	11.51456732	3.372830763	2.164398947	6.62E-29	2.98E-27
ENSG00000224825	RORB-AS1	1175	0.135538248	0.259302746	0.315588811	2.411013372	2.526345096	2.8008407	3.367830638	0.990091904	2.58E-15	4.46E-14
ENSG00000249958	CCT7P2	1453	0.338845621	0.194477059	0.315588811	2.987560048	2.8708467	3.112045222	3.360881612	0.214419047	1.30E-16	2.49E-15
ENSG00000110455	ACCS	4880	4.540531317	3.695064127	4.102654537	40.88240066	41.34019247	44.00431944	3.35350891	4.321383114	1.74E-87	5.92E-85
ENSG00000198598	MMP17	4149	5.353760807	7.195651195	7.416337048	61.00912099	66.83331116	75.87166251	3.347178391	4.676896121	1.23E-26	4.86E-25
ENSG00000266709	MGC12916	1651	0.203307372	0.129651373	0.052598135	1.415160023	1.320589482	1.182577184	3.339292777	1.075841438	4.80E-09	4.04E-08
ENSG00000247746	USP51	5694	0.81322949	1.426165102	1.314953377	11.79300019	12.68914241	11.82577184	3.331561405	2.339932264	2.33E-46	2.27E-44
ENSG00000104043	ATP8B4	13057	0.677691241	0.842733924	1.104560837	7.809586793	10.79438359	7.966835768	3.316424672	1.995263115	7.39E-13	9.96E-12
ENSG00000240240	RP11-146D12.2	2305	0	0.259302746	0.052598135	0.62896001	1.320589482	1.307058993	3.310783059	-0.90635915	2.15E-07	1.42E-06
ENSG00000176601	MAP3K19	6100	1.15207511	0.777908237	0.578579486	9.381986819	7.980953825	7.095463106	3.307938634	1.659917783	1.27E-35	7.73E-34
ENSG00000260947	RP11-384P7.7	3527	0.745460366	0.648256864	0.473383216	6.761320109	5.741693399	5.788404113	3.302135371	1.62522405	3.15E-29	1.44E-27
ENSG00000077080	ACTL6B	2560	0.067769124	0	0.052598135	0.314480005	0.57416934	0.497927235	3.286846755	-1.075336523	0.001577591	0.004907854
ENSG00000260422	RP1-155D22.2	1638	0.067769124	0.129651373	0.21039254	1.519986691	1.43542335	1.369299898	3.281277217	-0.253357006	1.92E-12	2.47E-11
ENSG00000143226	FCGR2A	5069	0	0	0.21039254	0.62896001	0.86125401	1.058095375	3.271759978	-0.521870499	1.87E-07	1.25E-06
ENSG00000174963	ZIC4	10148	0.948767738	1.166862356	1.314953377	11.05921351	10.27763118	12.19921727	3.264767375	2.681217541	2.50E-51	3.04E-49
ENSG00000120262	CCDC170	5574	0.609922117	0.648256864	0.578579486	5.450986755	5.167524059	7.15770401	3.260568769	1.602660993	7.30E-26	2.71E-24
ENSG00000229520	LINC00404	426	0.880998614	1.166862356	1.262355242	10.2730135	10.33504812	11.63904913	3.258480046	2.722763138	3.61E-53	4.61E-51
ENSG00000119673	ACOT2	1896	0.067769124	0.259302746	0.10519627	1.467573357	1.607674152	1.182577184	3.25787855	2.42546637	1.85E-12	2.40E-11
ENSG00000164619	BMPER	5869	0.542152993	1.037210983	0.21039254	6.079946765	5.913944201	4.91703145	3.256989248	1.423624038	1.05E-11	1.24E-10
ENSG00000104055	TGM5	3757	0.067769124	0.129651373	0.21039254	1.62481336	1.090921746	1.493781706	3.243701249	-0.908164536	3.64E-11	4.03E-10
ENSG00000224243	LINC00403	543	1.9653046	1.296513729	1.946130998	17.55846695	15.33032138	16.8050442	3.241622108	3.353565234	8.06E-74	1.68E-71
ENSG00000151623	NR3C2	9328	2.371919345	2.139247653	1.420149648	17.40122695	18.89017128	19.10795766	3.228218077	3.168133395	2.84E-18	6.21E-17
ENSG00000196593	ANKRD20A19P	2289	0.067769124	0.194477059	0.157794405	1.519986691	1.090921746	1.556022611	3.222788701	-0.702260761	1.01E-11	1.20E-10
ENSG00000171502	COL24A1	10114	0.677691241	0.713082551	0.157794405	3.773760061	5.052690191	5.352717782	3.219513196	1.378517719	2.44E-12	3.12E-11
ENSG00000263429	LINC00675	2015	0.067769124	0.259302746	0.052598135	1.100680018	1.43542335	1.058095375	3.217111966	-1.01495216	2.50E-09	2.19E-08
ENSG00000103710	RASL12	3838	0.745460366	0.453779805	0.420785081	5.398573421	5.397191795	4.170140597	3.213576699	1.627977744	3.60E-18	7.76E-17
ENSG00000198168	SVIP	2845	0.677691241	1.037210983	0.683775756	7.180626783	7.349367551	7.655631246	3.206470493	2.53454234	4.76E-37	3.06E-35
ENSG00000187957	DNER	3920	7.793449276	8.945944729	8.994281101	81.39790798	80.32629065	75.99614432	3.204352237	6.336568871	3.79E-81	9.83E-79
ENSG00000227987	AC092675.4	539	0	0	0.052598135	0.262066671	0.28708467	0.186722713	3.203301532	-1.328775915	0.003815395	0.010708379
ENSG00000101463	SYNDIG1	2842	0.542152993	0.583431178	0.473383216	5.293746752	4.363686983	5.103754164	3.195463292	1.237126422	5.21E-12	6.40E-11
ENSG00000164418	GRIK2	8070	1.761997228	1.490990788	2.840299295	18.44949363	20.15334383	17.92538048	3.19440422	3.45112744	1.39E-22	4.13E-21
ENSG00000127125	PPCS	2276	0.677691241	0.777908237	0.683775756	5.975120097	7.521618353	6.224090444	3.193166807	2.602639724	6.33E-25	2.22E-23
ENSG00000198429	ZNF69	3094	0.542152993	0.713082551	0.21039254	4.1406534	3.846934577	5.103754164	3.191420038	2.308840866	9.72E-28	4.09E-26
ENSG00000233723	LINC01122	5517	0.338845621	0.324128432	0.315588811	3.249626719	2.756012832	2.987563413	3.176967863	0.801149909	4.67E-20	1.17E-18
ENSG00000249249	AC010226.4	1430	0.542152993	0.064825686	0.262990675	3.039973383	2.698595898	2.053949846	3.159232086	0.355403588	1.35E-14	2.17E-13
ENSG00000118596	SLC16A7	6498	0.271076497	0.129651373	0.052598135	1.415160023	1.090921746	1.493781706	3.151380604	0.090226503	1.37E-08	1.09E-07
ENSG00000196724	ZNF418	4860	0.948767738	1.555816475	0.999364567	9.381986819	10.79438359	10.64319466	3.136161722	2.415387524	5.01E-49	5.49E-47
ENSG00000136147	PHF11	5138	1.761997228	1.166862356	1.788336593	13.88953356	12.63172548	14.50213073	3.106247185	3.540905118	3.06E-45	2.83E-43
ENSG00000231711	LINC00899	6981	0.609922117	0.972385297	0.525981351	5.346160087	6.717781277	5.850645017	3.09246652	2.119312757	2.29E-33	1.29E-31
ENSG00000164251	F2RL1	2980	1.016536862	1.10203667	0.894168297	7.285453451	9.818295712	8.651485717	3.092127881	1.901924149	4.75E-22	1.38E-20
ENSG00000107957	SH3PXD2A	12415	13.28274833	15.81746749	13.46512258	113.4224552	115.8099559	133.3822582	3.090355937	5.307347494	1.05E-41	8.42E-40
ENSG00000198482	ZNF808	5059	1.829766352	1.296513729	1.735738458	14.09918689	13.49297949	13.94196259	3.085384317	3.214973669	2.56E-59	3.77E-57
ENSG00000251632	RP11-714L20.1	2262	0.677691241	0.583431178	0.578579486	5.13650675	5.454608729	4.979272355	3.073002257	2.038995463	4.50E-26	1.69E-24
ENSG00000169515	CCDC8	3212	3.252917959	2.787504517	3.681869457	25.0011604	28.708467	28.69305695	3.071218734	3.960094685	2.39E-72	4.82E-70
ENSG00000182986	ZNF320	6611	1.084305986	1.555816475	1.577944053	11.05921351	12.40205774	12.32369908	3.064320408	3.280556634	1.52E-45	1.43E-43
ENSG00000272008	RP11-393I2.4	4126	0.609922117	0.324128432	0.420785081	3.616520059	3.502432973	4.232381502	3.05543636	1.19232006	6.70E-23	2.04E-21
ENSG00000150722	PPP1R1C	5061	1.084305986	0.90755961	1.104560837	9.486813487	8.727373967	7.71787215	3.054524785	2.425171486	4.89E-32	2.53E-30
ENSG00000078098	FAP	7332	0.474383869	0.583431178	0.578579486	4.664786742	4.995273257	4.045658788	3.044003363	0.781516157	3.77E-18	8.09E-17
ENSG00000166482	MFAP4	3038	32.25810309	31.37563224	37.50247032	265.1066443	260.2135448	306.8476589	3.038710237	6.332428989	8.38E-97	3.67E-94
ENSG00000205403	CFI	4245	3.998378324	3.759889814	3.681869457	31.65765385	31.98123223	29.06650237	3.017164649	4.36964171	1.41E-20	3.70E-19
ENSG00000224940	PRRT4	4766	6.370297669	6.612220017	8.15271094	50.52645415	60.40261456	60.49815911	3.016661328	4.102808056	2.93E-17	5.88E-16
ENSG00000084453	SLCO1A2	16614	22.97373308	18.21601789	20.03988947	163.424776	163.6382619	168.4861283	3.016429488	6.084070623	1.35E-16	2.58E-15
ENSG00000147402	NA	6165	0.81322949	1.555816475	1.788336593	11.79300019	11.77047147	10.14526742	3.001259451	2.492236308	1.79E-12	2.32E-11
ENSG00000157330	C1orf158	4482	1.15207511	0.388954119	0.525981351	6.499253439	4.995273257	4.792549642	2.988462092	1.191908427	4.33E-14	6.57E-13
ENSG00000164690	SHH	5447	0.135538248	0.194477059	0	0.681373344	1.090921746	0.809131758	2.980574697	-1.000875167	1.28E-06	7.45E-06
ENSG00000234456	MAGI2-AS3	9920	9.555446504	11.53897219	13.41252445	88.57853477	89.39816622	94.54393384	2.97187359	6.242053676	1.47E-133	1.13E-130
ENSG00000248719	RP11-377G16.2	564	0.067769124	0.259302746	0.052598135	0.786200013	1.205755614	1.058095375	2.970799504	-0.857248813	9.72E-06	4.87E-05
ENSG00000203721	LINC00862	1964	0.203307372	0.064825686	0.10519627	1.048266684	1.033504812	0.933613567	2.970569695	-1.029591837	5.76E-08	4.15E-07
ENSG00000171587	DSCAM	8950	1.287613359	1.231688042	1.893532863	10.4302535	13.09106095	11.57680823	2.969422833	2.186556643	3.83E-23	1.18E-21
ENSG00000117226	GBP3	4675	1.761997228	1.490990788	1.683140323	13.41781355	12.0001392	13.38179445	2.968606197	2.865240035	1.00E-24	3.49E-23
ENSG00000076826	CAMSAP3	4826	1.084305986	1.426165102	0.841570162	8.595786806	10.10538038	7.15770401	2.957575368	1.816579762	9.64E-29	4.30E-27
ENSG00000247081	BAALC-AS1	3864	0.745460366	0.324128432	0.683775756	4.664786742	4.421103917	4.730308737	2.9523718	1.033287095	1.48E-23	4.75E-22
ENSG00000165092	ALDH1A1	2786	0.135538248	0	0.052598135	0.314480005	0.516752406	0.746890853	2.945999316	-0.821920553	0.001036116	0.003377019
ENSG00000132821	VSTM2L	2329	1.761997228	2.268899026	2.57730862	15.56676025	17.97150034	17.86313957	2.940572426	2.938101921	1.06E-49	1.17E-47
ENSG00000224689	ZNF812	3523	0	0.064825686	0.052598135	0.314480005	0.57416934	0.186722713	2.940407315	-0.119059876	0.000861589	0.002864021
ENSG00000162745	OLFML2B	3170	4.74383869	5.704660407	5.522804185	36.89898726	41.97177875	43.87983763	2.938297055	4.00322022	5.69E-39	4.01E-37
ENSG00000196440	ARMCX4	13071	3.9306092	4.602623737	3.629271322	29.98042715	31.29222902	31.61837945	2.936850198	4.096073373	6.88E-87	2.18E-84
ENSG00000273492	AP000230.1	2176	0.338845621	0.194477059	0.157794405	1.939293365	1.263172548	2.053949846	2.92291267	0.051375503	1.24E-10	1.28E-09
ENSG00000233705	SLC26A4-AS1	4633	0.067769124	0	0.157794405	0.419306673	0.516752406	1.058095375	2.913143335	-1.178198607	4.68E-05	0.000204627
ENSG00000262313	CTD-2561B21.4	491	0.271076497	0.194477059	0.262990675	1.729640028	1.952175756	1.929468038	2.900891987	0.037479609	2.42E-10	2.42E-09
ENSG00000198075	SULT1C4	2946	0.067769124	0.064825686	0.21039254	0.576546676	1.14833868	1.12033628	2.894514756	-0.636508752	1.44E-05	6.95E-05
ENSG00000005020	SKAP2	5725	1.423151607	1.426165102	1.472747783	11.00680018	10.90921746	10.33199014	2.892536399	2.461675729	1.55E-09	1.39E-08
ENSG00000261488	RP11-757F18.5	1936	0.203307372	0.194477059	0.157794405	1.62481336	1.607674152	0.933613567	2.882669614	-0.737134332	7.48E-09	6.14E-08
ENSG00000164125	FAM198B	10684	3.388456207	3.046807263	4.207850808	27.25493377	25.09120015	26.20342077	2.87673871	3.643195888	2.16E-19	5.15E-18
ENSG00000040731	CDH10	4654	0	0.064825686	0.052598135	0.262066671	0.344501604	0.435686331	2.874464568	-1.228389643	0.001538715	0.004803162
ENSG00000229970	AC007128.1	1846	0.338845621	0.194477059	0.315588811	2.515840041	2.468928162	1.369299898	2.873064896	0.115115322	2.61E-10	2.60E-09
ENSG00000183346	C10orf107	1713	0.542152993	0.583431178	0.788972026	4.559960074	4.765605521	5.041513259	2.870815528	2.149348338	1.62E-21	4.53E-20
ENSG00000255622	PCDHB17	3062	0.81322949	1.231688042	0.999364567	7.547520122	7.521618353	7.344426724	2.869595795	2.083252618	2.20E-33	1.24E-31
ENSG00000116745	RPE65	2596	4.676069566	3.111632949	3.313682511	29.08940047	24.28736308	27.75944338	2.869132495	4.547583912	1.79E-10	1.82E-09
ENSG00000118729	CASQ2	3151	0.203307372	0	0.157794405	0.838613347	0.803837076	1.182577184	2.868279571	-1.001994425	2.36E-07	1.54E-06
ENSG00000137801	THBS1	10880	4.74383869	3.046807263	3.050691835	23.84806705	26.58404044	28.19512971	2.867061679	3.249716613	4.31E-55	5.70E-53
ENSG00000105357	MYH14	9426	5.08268431	3.8247155	3.208486241	29.03698714	27.84721299	30.56028408	2.861561757	4.463123119	3.76E-52	4.67E-50
ENSG00000196569	LAMA2	10006	0.135538248	0.064825686	0.157794405	0.576546676	0.918670944	1.307058993	2.857853056	1.755818969	1.45E-05	6.99E-05
ENSG00000178695	KCTD12	10050	52.04668734	52.18467759	50.38901342	382.4076862	376.655087	360.5615594	2.856119136	7.406587151	7.81E-32	4.03E-30
ENSG00000261402	RP11-378I6.1	3843	0	0.324128432	0.21039254	1.519986691	1.492840284	1.058095375	2.852577481	-0.543698015	1.58E-09	1.41E-08
ENSG00000123201	GUCY1B2	4306	0.609922117	0.648256864	0.788972026	4.455133405	5.569442597	5.041513259	2.850582033	1.675604843	3.53E-22	1.03E-20
ENSG00000259685	CTD-2315E11.1	348	0.406614745	0.518605492	0.525981351	2.987560048	3.846934577	3.858936075	2.84979504	0.61412473	2.96E-16	5.53E-15
ENSG00000154760	SLFN13	12826	1.084305986	1.426165102	1.104560837	7.757173459	9.760878778	8.215799386	2.828287591	2.154975954	3.33E-35	1.99E-33
ENSG00000258548	LINC00645	3715	0.474383869	0.194477059	0.10519627	2.096533367	1.665091086	1.618263515	2.824939805	0.221899347	3.10E-08	2.33E-07
ENSG00000266378	RP11-214O1.3	2139	0	0.129651373	0.052598135	0.471720008	0.344501604	0.622409044	2.824817722	-0.356071098	0.000281415	0.001043546
ENSG00000155886	SLC24A2	11161	1.219844234	2.333724712	1.998729134	13.83712022	13.20589482	12.51042179	2.822811276	2.224002738	6.61E-16	1.19E-14
ENSG00000073350	LLGL2	7437	1.626458979	1.750293534	1.683140323	12.47437354	10.73696666	12.69714451	2.821166316	2.554749521	4.09E-49	4.51E-47
ENSG00000175471	MCTP1	10075	3.795070952	3.630238441	3.050691835	24.89633374	24.97636629	24.02498911	2.819463606	4.163795717	5.86E-20	1.46E-18
ENSG00000075223	SEMA3C	6681	0.135538248	0.064825686	0.052598135	1.048266684	0.344501604	0.435686331	2.816974031	-1.493528536	7.15E-05	0.000301156
ENSG00000106565	TMEM176B	2140	0.271076497	0.129651373	0.052598135	0.891026681	1.033504812	1.244818089	2.812565142	-0.573955762	6.38E-07	3.90E-06
ENSG00000198963	RORB	9580	15.4513603	15.81746749	14.14889834	106.2418284	103.6949828	108.2991737	2.808691367	6.149922112	1.09E-23	3.51E-22
ENSG00000152092	ASTN1	9199	12.87613359	13.54856847	17.14699204	100.843255	105.4749077	99.14976077	2.808318502	5.61221114	1.50E-09	1.35E-08
ENSG00000152580	IGSF10	10043	0.067769124	0.324128432	0.10519627	1.25792002	1.205755614	1.058095375	2.799337965	-0.61544977	1.50E-08	1.18E-07
ENSG00000197959	DNM3	11640	1.15207511	1.685467848	1.051962702	9.381986819	7.808703023	9.585099283	2.788491818	2.765881456	2.23E-32	1.18E-30
ENSG00000163012	ZSWIM2	2353	0.135538248	0	0	0.262066671	0.229667736	0.497927235	2.784621474	-1.100685768	0.002230006	0.006663567
ENSG00000224885	TSSC1-IT1	716	0.067769124	0.129651373	0.315588811	0.733786679	1.492840284	1.68050442	2.783389253	-0.416710332	6.04E-08	4.35E-07
ENSG00000091137	SLC26A4	5775	0.338845621	0.453779805	0.10519627	2.568253375	2.124426558	1.369299898	2.778146751	0.411552885	1.07E-07	7.40E-07
ENSG00000124019	FAM124B	3538	0.609922117	0.90755961	0.683775756	4.926853413	5.167524059	5.041513259	2.771792596	1.165381706	3.11E-23	9.74E-22
ENSG00000168016	TRANK1	11157	0.203307372	0.259302746	0.10519627	1.310333355	1.607674152	0.933613567	2.766389097	1.439442872	2.71E-09	2.36E-08
ENSG00000206549	PRSS50	3314	0.135538248	0.194477059	0.262990675	0.891026681	1.837341888	1.556022611	2.762811033	0.079975375	2.76E-09	2.40E-08
ENSG00000196774	NA	3496	0.474383869	0.518605492	0.473383216	3.773760061	2.985680567	3.236527031	2.75409657	0.595019749	5.13E-12	6.32E-11
ENSG00000258498	DIO3OS	4634	0.474383869	0.518605492	0.841570162	3.983413398	4.880439389	3.796695171	2.739134147	0.618590694	5.87E-19	1.35E-17
ENSG00000169851	PCDH7	12228	15.85797505	17.76223809	18.93532863	125.4251087	115.4080373	110.041919	2.737435862	6.451461673	7.28E-40	5.44E-38
ENSG00000231464	AC024937.4	1240	0.271076497	0.259302746	0.10519627	1.467573357	1.263172548	1.493781706	2.736054217	0.12067523	3.27E-07	2.08E-06
ENSG00000154451	GBP5	7514	0.067769124	0.194477059	0.10519627	0.681373344	1.378006416	0.497927235	2.734253805	-1.002485613	4.41E-05	0.000194253
ENSG00000134207	SYT6	7884	1.355382483	1.037210983	0.894168297	8.490960137	6.717781277	6.659776775	2.733352551	3.308305712	4.63E-08	3.38E-07
ENSG00000178425	NT5DC1	7320	0.677691241	0.129651373	1.209757107	4.193066735	4.995273257	4.854790546	2.732841212	1.596667061	4.01E-15	6.79E-14
ENSG00000254050	RP11-577N1.1	511	0.203307372	0.388954119	0.315588811	1.886880031	1.952175756	2.302913464	2.719103759	0.045128744	9.98E-08	6.93E-07
ENSG00000158716	DUSP23	855	0.542152993	0.453779805	0.578579486	3.249626719	4.421103917	2.863081604	2.718475496	1.813312204	1.33E-17	2.73E-16
ENSG00000203706	SERTAD4-AS1	1001	0.406614745	0.064825686	0.21039254	1.205506686	1.607674152	1.742745324	2.714055555	-0.57220004	7.63E-09	6.26E-08
ENSG00000163531	NFASC	16210	48.59046201	49.7213015	48.81106937	315.9475784	310.6256129	334.8560659	2.707970601	6.882205207	1.38E-39	1.01E-37
ENSG00000152377	SPOCK1	6547	1.287613359	1.10203667	0.946766432	7.233040117	6.775198211	7.655631246	2.704452498	2.115257899	9.65E-30	4.54E-28
ENSG00000162753	SLC9C2	5513	0.271076497	0.129651373	0.157794405	1.362746689	1.090921746	1.244818089	2.703647726	-0.119833937	8.45E-08	5.95E-07
ENSG00000139178	C1RL	3811	0.474383869	0.388954119	0.525981351	3.092386717	3.272765237	2.863081604	2.702598572	0.810525153	4.08E-15	6.90E-14
ENSG00000164530	PI16	1604	3.659532703	2.981981576	3.839663862	24.73909373	20.2681777	23.40258007	2.700117669	2.806870719	8.12E-38	5.51E-36
ENSG00000186529	CYP4F3	3573	0.542152993	0.194477059	0.420785081	2.306186704	2.124426558	3.236527031	2.698250277	-0.208272883	2.66E-12	3.38E-11
ENSG00000230333	AC004538.3	4604	0.338845621	0.194477059	0	1.153093352	0.918670944	1.244818089	2.696734063	-0.758880963	2.40E-07	1.57E-06
ENSG00000184785	SMIM10	1533	0.203307372	0.194477059	0.21039254	1.25792002	1.320589482	1.493781706	2.691114003	-0.444794172	1.25E-09	1.13E-08
ENSG00000272168	CASC15	11140	2.033073724	2.074421966	2.366916079	12.99850688	14.3542335	14.50213073	2.680707331	3.361236081	7.39E-38	5.03E-36
ENSG00000165300	SLITRK5	3467	8.064525772	8.427339238	8.994281101	59.01741429	53.34033168	50.04168717	2.669093493	5.158574238	3.43E-50	3.90E-48
ENSG00000100599	RIN3	8303	0.338845621	0.129651373	0.631177621	2.25377337	2.756012832	2.427395273	2.664229688	1.703243953	5.85E-16	1.06E-14
ENSG00000118997	DNAH7	21625	17.01005016	12.83548592	13.72811326	94.4488282	85.55123165	93.11239304	2.650960342	5.475348066	2.38E-118	1.46E-115
ENSG00000165794	SLC39A2	1842	0	0.194477059	0.21039254	0.62896001	0.918670944	1.244818089	2.650434162	-0.906696272	2.00E-05	9.40E-05
ENSG00000180875	GREM2	4168	0.338845621	0	0.157794405	0.524133342	1.320589482	1.369299898	2.649199166	-1.070627308	9.19E-06	4.63E-05
ENSG00000164591	MYOZ3	5599	0.203307372	0.064825686	0.157794405	1.100680018	0.803837076	0.871372662	2.646265424	-0.017352949	1.45E-06	8.35E-06
ENSG00000187398	LUZP2	7908	39.17055375	45.37798051	49.12665818	277.1617112	268.1370817	276.3496157	2.619454409	6.966967257	5.17E-09	4.33E-08
